,Manufacturer,Model,HorsePower,Cylinders,Category,Price
9184,Suzuki,Sidekick,120.0,4.0,No Category,2000
9185,Suzuki,Sidekick,95.0,4.0,No Category,2000
9186,Suzuki,Sidekick,120.0,4.0,No Category,2000
9187,Suzuki,Sidekick,95.0,4.0,No Category,2000
9188,Suzuki,Sidekick,120.0,4.0,No Category,2002
9189,Suzuki,Sidekick,95.0,4.0,No Category,2000
9190,Suzuki,Sidekick,120.0,4.0,No Category,2000
9191,Suzuki,Sidekick,95.0,4.0,No Category,2000
9192,Suzuki,Sidekick,95.0,4.0,No Category,2000
9193,Suzuki,Sidekick,95.0,4.0,No Category,2000
9194,Suzuki,Sidekick,95.0,4.0,No Category,2107
9195,Suzuki,Sidekick,120.0,4.0,No Category,2125
9196,Suzuki,Sidekick,120.0,4.0,No Category,2078
9197,Suzuki,Sidekick,95.0,4.0,No Category,2000
9198,Suzuki,Sidekick,95.0,4.0,No Category,2019
9199,Suzuki,Sidekick,95.0,4.0,No Category,2000
9200,Suzuki,Sidekick,120.0,4.0,No Category,2027
9201,Suzuki,Sidekick,120.0,4.0,No Category,2153
9202,Toyota,Sienna,266.0,6.0,No Category,42880
9203,Toyota,Sienna,266.0,6.0,No Category,37400
9204,Toyota,Sienna,266.0,6.0,No Category,40655
9205,Toyota,Sienna,266.0,6.0,No Category,37445
9206,Toyota,Sienna,266.0,6.0,No Category,35200
9207,Toyota,Sienna,266.0,6.0,No Category,41035
9208,Toyota,Sienna,266.0,6.0,No Category,35000
9209,Toyota,Sienna,266.0,6.0,No Category,33960
9210,Toyota,Sienna,266.0,6.0,No Category,46250
9211,Toyota,Sienna,266.0,6.0,No Category,41750
9212,Toyota,Sienna,266.0,6.0,No Category,28700
9213,Toyota,Sienna,266.0,6.0,No Category,45120
9214,Toyota,Sienna,266.0,6.0,No Category,31630
9215,Toyota,Sienna,266.0,6.0,No Category,31430
9216,Toyota,Sienna,266.0,6.0,No Category,38455
9217,Toyota,Sienna,266.0,6.0,No Category,39780
9218,Toyota,Sienna,266.0,6.0,No Category,26595
9219,Toyota,Sienna,266.0,6.0,No Category,34180
9220,Toyota,Sienna,266.0,6.0,No Category,38605
9221,Toyota,Sienna,266.0,6.0,No Category,35410
9222,Toyota,Sienna,266.0,6.0,No Category,31840
9223,Toyota,Sienna,266.0,6.0,No Category,37620
9224,Toyota,Sienna,266.0,6.0,No Category,31640
9225,Toyota,Sienna,266.0,6.0,No Category,41245
9226,Toyota,Sienna,266.0,6.0,No Category,40815
9227,Toyota,Sienna,266.0,6.0,No Category,28850
9228,Toyota,Sienna,266.0,6.0,No Category,41900
9229,Toyota,Sienna,266.0,6.0,No Category,43040
9230,Toyota,Sienna,266.0,6.0,No Category,39930
9231,Toyota,Sienna,266.0,6.0,No Category,46410
9232,Toyota,Sienna,266.0,6.0,No Category,37655
9233,Toyota,Sienna,266.0,6.0,No Category,35210
9234,Toyota,Sienna,266.0,6.0,No Category,45270
9235,Toyota,Sienna,266.0,6.0,No Category,26745
9236,Toyota,Sienna,296.0,6.0,No Category,29750
9237,Toyota,Sienna,296.0,6.0,No Category,32740
9238,Toyota,Sienna,296.0,6.0,No Category,35080
9239,Toyota,Sienna,296.0,6.0,No Category,43940
9240,Toyota,Sienna,296.0,6.0,No Category,42800
9241,Toyota,Sienna,296.0,6.0,No Category,41715
9242,Toyota,Sienna,296.0,6.0,No Category,38555
9243,Toyota,Sienna,296.0,6.0,No Category,32540
9244,Toyota,Sienna,296.0,6.0,No Category,42145
9245,Toyota,Sienna,296.0,6.0,No Category,39505
9246,Toyota,Sienna,296.0,6.0,No Category,36310
9247,Toyota,Sienna,296.0,6.0,No Category,36110
9248,Toyota,Sienna,296.0,6.0,No Category,40830
9249,Toyota,Sienna,296.0,6.0,No Category,27645
9250,Toyota,Sienna,296.0,6.0,No Category,38520
9251,Toyota,Sienna,296.0,6.0,No Category,46170
9252,Toyota,Sienna,296.0,6.0,No Category,47310
9253,GMC,Sierra 1500 Classic,295.0,8.0,Flex Fuel,30930
9254,GMC,Sierra 1500 Classic,295.0,8.0,Flex Fuel,24515
9255,GMC,Sierra 1500 Classic,295.0,8.0,Flex Fuel,30550
9256,GMC,Sierra 1500 Classic,295.0,8.0,Flex Fuel,33935
9257,GMC,Sierra 1500 Classic,310.0,8.0,Flex Fuel,32025
9258,GMC,Sierra 1500 Classic,295.0,8.0,No Category,31735
9259,GMC,Sierra 1500 Classic,195.0,6.0,Flex Fuel,20310
9260,GMC,Sierra 1500 Classic,285.0,8.0,Flex Fuel,23850
9261,GMC,Sierra 1500 Classic,295.0,8.0,Flex Fuel,29355
9262,GMC,Sierra 1500 Classic,195.0,6.0,Flex Fuel,20960
9263,GMC,Sierra 1500 Classic,295.0,8.0,Flex Fuel,31965
9264,GMC,Sierra 1500 Classic,295.0,8.0,Flex Fuel,27730
9265,GMC,Sierra 1500 Classic,285.0,8.0,Flex Fuel,25215
9266,GMC,Sierra 1500 Classic,195.0,6.0,Flex Fuel,15840
9267,GMC,Sierra 1500 Classic,295.0,8.0,Flex Fuel,27060
9268,GMC,Sierra 1500 Classic,295.0,8.0,Flex Fuel,32690
9269,GMC,Sierra 1500 Classic,285.0,8.0,Flex Fuel,29380
9270,GMC,Sierra 1500 Classic,285.0,8.0,No Category,26820
9271,GMC,Sierra 1500 Classic,295.0,8.0,Flex Fuel,30825
9272,GMC,Sierra 1500 Classic,195.0,6.0,Flex Fuel,21465
9273,GMC,Sierra 1500 Classic,295.0,8.0,Flex Fuel,28790
9274,GMC,Sierra 1500 Classic,285.0,8.0,Flex Fuel,26555
9275,GMC,Sierra 1500 Classic,295.0,8.0,No Category,28915
9276,GMC,Sierra 1500 Classic,295.0,8.0,No Category,30675
9277,GMC,Sierra 1500 Classic,195.0,6.0,Flex Fuel,16115
9278,GMC,Sierra 1500 Classic,285.0,8.0,Flex Fuel,27850
9279,GMC,Sierra 1500 Classic,295.0,8.0,Flex Fuel,29065
9280,GMC,Sierra 1500 Classic,295.0,8.0,Flex Fuel,35520
9281,GMC,Sierra 1500 Classic,285.0,8.0,Flex Fuel,24140
9282,GMC,Sierra 1500 Classic,285.0,8.0,No Category,25325
9283,GMC,Sierra 1500 Classic,295.0,8.0,No Category,30255
9284,GMC,Sierra 1500 Classic,295.0,8.0,Flex Fuel,29015
9285,GMC,Sierra 1500 Classic,295.0,8.0,Flex Fuel,33755
9286,GMC,Sierra 1500 Classic,195.0,6.0,Flex Fuel,20715
9287,GMC,Sierra 1500 Classic,295.0,8.0,No Category,33495
9288,GMC,Sierra 1500 Classic,285.0,8.0,Flex Fuel,27580
9289,GMC,Sierra 1500 Classic,195.0,6.0,Flex Fuel,20750
9290,GMC,Sierra 1500 Classic,285.0,8.0,Flex Fuel,25845
9291,GMC,Sierra 1500 Classic,285.0,8.0,No Category,28845
9292,GMC,Sierra 1500 Classic,295.0,8.0,No Category,27430
9293,GMC,Sierra 1500 Classic,295.0,8.0,Flex Fuel,31115
9294,GMC,Sierra 1500 Classic,310.0,8.0,Flex Fuel,33785
9295,GMC,Sierra 1500 Classic,295.0,8.0,Flex Fuel,26245
9296,GMC,Sierra 1500 Classic,285.0,8.0,No Category,30340
9297,GMC,Sierra 1500 Classic,285.0,8.0,Flex Fuel,27560
9298,GMC,Sierra 1500 Classic,285.0,8.0,Flex Fuel,26295
9299,GMC,Sierra 1500 Classic,285.0,8.0,Flex Fuel,25850
9300,GMC,Sierra 1500 Classic,345.0,8.0,No Category,39125
9301,GMC,Sierra 1500 Classic,295.0,8.0,Flex Fuel,32170
9302,GMC,Sierra 1500 Hybrid,332.0,8.0,Hybrid,45425
9303,GMC,Sierra 1500 Hybrid,332.0,8.0,Hybrid,48575
9304,GMC,Sierra 1500 Hybrid,332.0,8.0,Hybrid,39095
9305,GMC,Sierra 1500 Hybrid,332.0,8.0,Hybrid,42245
9306,GMC,Sierra 1500 Hybrid,332.0,8.0,Hybrid,46790
9307,GMC,Sierra 1500 Hybrid,332.0,8.0,Hybrid,40010
9308,GMC,Sierra 1500 Hybrid,332.0,8.0,Hybrid,43210
9309,GMC,Sierra 1500 Hybrid,332.0,8.0,Hybrid,49990
9310,GMC,Sierra 1500 Hybrid,332.0,8.0,Hybrid,51935
9311,GMC,Sierra 1500 Hybrid,332.0,8.0,Hybrid,48335
9312,GMC,Sierra 1500 Hybrid,332.0,8.0,Hybrid,41555
9313,GMC,Sierra 1500 Hybrid,332.0,8.0,Hybrid,45155
9314,GMC,Sierra 1500,355.0,8.0,No Category,43360
9315,GMC,Sierra 1500,285.0,6.0,Flex Fuel,38540
9316,GMC,Sierra 1500,355.0,8.0,No Category,49965
9317,GMC,Sierra 1500,285.0,6.0,Flex Fuel,36200
9318,GMC,Sierra 1500,285.0,6.0,Flex Fuel,38840
9319,GMC,Sierra 1500,285.0,6.0,Flex Fuel,42635
9320,GMC,Sierra 1500,355.0,8.0,No Category,43660
9321,GMC,Sierra 1500,285.0,6.0,Flex Fuel,30610
9322,GMC,Sierra 1500,285.0,6.0,Flex Fuel,35390
9323,GMC,Sierra 1500,355.0,8.0,No Category,46510
9324,GMC,Sierra 1500,355.0,8.0,No Category,53115
9325,GMC,Sierra 1500,285.0,6.0,Flex Fuel,40045
9326,GMC,Sierra 1500,285.0,6.0,Flex Fuel,27060
9327,GMC,Sierra 1500,285.0,6.0,Flex Fuel,26670
9328,GMC,Sierra 1500,285.0,6.0,Flex Fuel,38665
9329,GMC,Sierra 1500,285.0,6.0,Flex Fuel,30695
9330,GMC,Sierra 1500,285.0,6.0,Flex Fuel,38965
9331,GMC,Sierra 1500,285.0,6.0,Flex Fuel,37800
9332,GMC,Sierra 1500,285.0,6.0,Flex Fuel,42935
9333,GMC,Sierra 1500,285.0,6.0,Flex Fuel,33595
9334,GMC,Sierra 1500,285.0,6.0,Flex Fuel,34675
9335,GMC,Sierra 1500,355.0,8.0,No Category,40900
9336,GMC,Sierra 1500,355.0,8.0,No Category,44150
9337,GMC,Sierra 1500,285.0,6.0,Flex Fuel,35690
9338,GMC,Sierra 1500,355.0,8.0,No Category,46810
9339,GMC,Sierra 1500,285.0,6.0,Flex Fuel,30910
9340,GMC,Sierra 1500,285.0,6.0,Flex Fuel,37500
9341,GMC,Sierra 1500,355.0,8.0,No Category,52815
9342,GMC,Sierra 1500,355.0,8.0,No Category,49665
9343,GMC,Sierra 1500,285.0,6.0,Flex Fuel,33720
9344,GMC,Sierra 1500,355.0,8.0,No Category,54240
9345,GMC,Sierra 1500,285.0,6.0,Flex Fuel,36230
9346,GMC,Sierra 1500,355.0,8.0,No Category,47570
9347,GMC,Sierra 1500,285.0,6.0,Flex Fuel,34590
9348,GMC,Sierra 1500,355.0,8.0,No Category,51390
9349,GMC,Sierra 1500,355.0,8.0,No Category,44910
9350,GMC,Sierra 1500,285.0,6.0,Flex Fuel,34465
9351,GMC,Sierra 1500,285.0,6.0,Flex Fuel,27715
9352,GMC,Sierra 1500,285.0,6.0,Flex Fuel,43505
9353,GMC,Sierra 1500,355.0,8.0,No Category,47270
9354,GMC,Sierra 1500,355.0,8.0,No Category,41660
9355,GMC,Sierra 1500,285.0,6.0,Flex Fuel,39380
9356,GMC,Sierra 1500,285.0,6.0,Flex Fuel,31955
9357,GMC,Sierra 1500,355.0,8.0,Flex Fuel,44900
9358,GMC,Sierra 1500,285.0,6.0,Flex Fuel,39535
9359,GMC,Sierra 1500,285.0,6.0,Flex Fuel,28105
9360,GMC,Sierra 1500,285.0,6.0,Flex Fuel,37070
9361,GMC,Sierra 1500,355.0,8.0,Flex Fuel,40930
9362,GMC,Sierra 1500,355.0,8.0,No Category,54540
9363,GMC,Sierra 1500,355.0,8.0,No Category,44420
9364,GMC,Sierra 1500,285.0,6.0,Flex Fuel,31390
9365,GMC,Sierra 1500,285.0,6.0,Flex Fuel,40915
9366,GMC,Sierra 1500,355.0,8.0,Flex Fuel,40775
9367,GMC,Sierra 1500,285.0,6.0,Flex Fuel,31655
9368,GMC,Sierra 1500,355.0,8.0,No Category,51090
9369,GMC,Sierra 1500,285.0,6.0,Flex Fuel,38370
9370,GMC,Sierra 1500,285.0,6.0,Flex Fuel,38670
9371,GMC,Sierra 1500,285.0,6.0,Flex Fuel,35370
9372,GMC,Sierra 1500,355.0,8.0,Flex Fuel,37625
9373,GMC,Sierra 1500,355.0,8.0,No Category,44120
9374,GMC,Sierra 1500,355.0,8.0,No Category,44840
9375,GMC,Sierra 1500,355.0,8.0,No Category,52155
9376,GMC,Sierra 1500,355.0,8.0,No Category,45330
9377,GMC,Sierra 1500,285.0,6.0,Flex Fuel,32230
9378,GMC,Sierra 1500,285.0,6.0,Flex Fuel,28205
9379,GMC,Sierra 1500,355.0,8.0,No Category,45390
9380,GMC,Sierra 1500,285.0,6.0,Flex Fuel,39160
9381,GMC,Sierra 1500,355.0,8.0,No Category,41420
9382,GMC,Sierra 1500,285.0,6.0,Flex Fuel,41405
9383,GMC,Sierra 1500,355.0,8.0,No Category,44540
9384,GMC,Sierra 1500,355.0,8.0,No Category,38115
9385,GMC,Sierra 1500,285.0,6.0,Flex Fuel,32145
9386,GMC,Sierra 1500,285.0,6.0,Flex Fuel,43995
9387,GMC,Sierra 1500,355.0,8.0,No Category,52455
9388,GMC,Sierra 1500,285.0,6.0,Flex Fuel,37560
9389,GMC,Sierra 1500,355.0,8.0,No Category,47690
9390,GMC,Sierra 1500,285.0,6.0,Flex Fuel,28595
9391,GMC,Sierra 1500,355.0,8.0,No Category,55605
9392,GMC,Sierra 1500,285.0,6.0,Flex Fuel,36210
9393,GMC,Sierra 1500,285.0,6.0,Flex Fuel,34955
9394,GMC,Sierra 1500,285.0,6.0,Flex Fuel,36720
9395,GMC,Sierra 1500,285.0,6.0,Flex Fuel,40025
9396,GMC,Sierra 1500,285.0,6.0,Flex Fuel,38860
9397,GMC,Sierra 1500,355.0,8.0,No Category,41265
9398,GMC,Sierra 1500,355.0,8.0,No Category,55305
9399,GMC,Sierra 1500,355.0,8.0,No Category,47990
9400,GMC,Sierra 1500,285.0,6.0,Flex Fuel,32445
9401,GMC,Sierra 1500,355.0,8.0,No Category,42080
9402,GMC,Sierra 1500,285.0,6.0,Flex Fuel,39870
9403,GMC,Sierra 1500,285.0,6.0,Flex Fuel,35080
9404,GMC,Sierra 1500HD,300.0,8.0,No Category,34640
9405,GMC,Sierra 1500HD,300.0,8.0,No Category,31405
9406,GMC,Sierra 1500HD,300.0,8.0,No Category,33330
9407,GMC,Sierra 1500HD,300.0,8.0,No Category,36525
9408,GMC,Sierra 1500HD,300.0,8.0,No Category,33115
9409,GMC,Sierra 1500HD,300.0,8.0,No Category,29745
9410,GMC,Sierra C3,325.0,8.0,No Category,38370
9411,GMC,Sierra Classic 1500,200.0,8.0,No Category,4439
9412,GMC,Sierra Classic 1500,200.0,8.0,No Category,4827
9413,GMC,Sierra Classic 1500,200.0,8.0,No Category,4715
9414,GMC,Sierra Classic 1500,200.0,8.0,No Category,4287
9415,Mitsubishi,Sigma,142.0,6.0,No Category,2000
9416,Oldsmobile,Silhouette,185.0,6.0,No Category,35970
9417,Oldsmobile,Silhouette,185.0,6.0,No Category,26995
9418,Oldsmobile,Silhouette,185.0,6.0,No Category,33925
9419,Oldsmobile,Silhouette,185.0,6.0,No Category,31355
9420,Oldsmobile,Silhouette,185.0,6.0,No Category,33400
9421,Oldsmobile,Silhouette,185.0,6.0,No Category,33740
9422,Oldsmobile,Silhouette,185.0,6.0,No Category,28040
9423,Oldsmobile,Silhouette,185.0,6.0,No Category,36340
9424,Oldsmobile,Silhouette,185.0,6.0,No Category,31690
9425,Oldsmobile,Silhouette,185.0,6.0,No Category,34290
9426,Oldsmobile,Silhouette,185.0,6.0,No Category,36795
9427,Oldsmobile,Silhouette,185.0,6.0,No Category,34740
9428,Oldsmobile,Silhouette,185.0,6.0,No Category,32125
9429,Oldsmobile,Silhouette,185.0,6.0,No Category,34185
9430,Oldsmobile,Silhouette,185.0,6.0,No Category,28465
9431,Rolls-Royce,Silver Seraph,322.0,12.0,"Exotic,Luxury",219900
9432,Rolls-Royce,Silver Seraph,322.0,12.0,"Exotic,Luxury",229990
9433,Chevrolet,Silverado 1500 Classic,285.0,8.0,Flex Fuel,26685
9434,Chevrolet,Silverado 1500 Classic,285.0,8.0,Flex Fuel,23350
9435,Chevrolet,Silverado 1500 Classic,295.0,8.0,No Category,26930
9436,Chevrolet,Silverado 1500 Classic,295.0,8.0,Flex Fuel,27135
9437,Chevrolet,Silverado 1500 Classic,285.0,8.0,Flex Fuel,25845
9438,Chevrolet,Silverado 1500 Classic,295.0,8.0,No Category,31375
9439,Chevrolet,Silverado 1500 Classic,195.0,6.0,Flex Fuel,24020
9440,Chevrolet,Silverado 1500 Classic,295.0,8.0,Flex Fuel,28515
9441,Chevrolet,Silverado 1500 Classic,295.0,8.0,Flex Fuel,31810
9442,Chevrolet,Silverado 1500 Classic,295.0,8.0,Flex Fuel,29580
9443,Chevrolet,Silverado 1500 Classic,295.0,8.0,Flex Fuel,31465
9444,Chevrolet,Silverado 1500 Classic,195.0,6.0,Flex Fuel,20515
9445,Chevrolet,Silverado 1500 Classic,195.0,6.0,Flex Fuel,19865
9446,Chevrolet,Silverado 1500 Classic,295.0,8.0,No Category,29380
9447,Chevrolet,Silverado 1500 Classic,285.0,8.0,Flex Fuel,26975
9448,Chevrolet,Silverado 1500 Classic,195.0,6.0,Flex Fuel,23940
9449,Chevrolet,Silverado 1500 Classic,285.0,8.0,No Category,25960
9450,Chevrolet,Silverado 1500 Classic,295.0,8.0,Flex Fuel,30755
9451,Chevrolet,Silverado 1500 Classic,285.0,8.0,No Category,26460
9452,Chevrolet,Silverado 1500 Classic,195.0,6.0,Flex Fuel,20075
9453,Chevrolet,Silverado 1500 Classic,295.0,8.0,Flex Fuel,32330
9454,Chevrolet,Silverado 1500 Classic,285.0,8.0,No Category,24965
9455,Chevrolet,Silverado 1500 Classic,295.0,8.0,Flex Fuel,27060
9456,Chevrolet,Silverado 1500 Classic,295.0,8.0,Flex Fuel,24515
9457,Chevrolet,Silverado 1500 Classic,195.0,6.0,Flex Fuel,23575
9458,Chevrolet,Silverado 1500 Classic,310.0,8.0,Flex Fuel,33425
9459,Chevrolet,Silverado 1500 Classic,295.0,8.0,Flex Fuel,33395
9460,Chevrolet,Silverado 1500 Classic,195.0,6.0,Flex Fuel,15840
9461,Chevrolet,Silverado 1500 Classic,295.0,8.0,No Category,33135
9462,Chevrolet,Silverado 1500 Classic,285.0,8.0,Flex Fuel,28410
9463,Chevrolet,Silverado 1500 Classic,295.0,8.0,Flex Fuel,28705
9464,Chevrolet,Silverado 1500 Classic,285.0,8.0,Flex Fuel,23640
9465,Chevrolet,Silverado 1500 Classic,195.0,6.0,Flex Fuel,16115
9466,Chevrolet,Silverado 1500 Classic,295.0,8.0,Flex Fuel,28460
9467,Chevrolet,Silverado 1500 Classic,295.0,8.0,Flex Fuel,30570
9468,Chevrolet,Silverado 1500 Classic,295.0,8.0,Flex Fuel,25915
9469,Chevrolet,Silverado 1500 Classic,295.0,8.0,Flex Fuel,28995
9470,Chevrolet,Silverado 1500 Classic,295.0,8.0,No Category,30315
9471,Chevrolet,Silverado 1500 Classic,295.0,8.0,Flex Fuel,30465
9472,Chevrolet,Silverado 1500 Classic,345.0,8.0,No Category,33280
9473,Chevrolet,Silverado 1500 Classic,195.0,6.0,Flex Fuel,21465
9474,Chevrolet,Silverado 1500 Classic,310.0,8.0,Flex Fuel,31665
9475,Chevrolet,Silverado 1500 Classic,285.0,8.0,No Category,29980
9476,Chevrolet,Silverado 1500 Classic,195.0,6.0,Flex Fuel,19620
9477,Chevrolet,Silverado 1500 Classic,295.0,8.0,Flex Fuel,33575
9478,Chevrolet,Silverado 1500 Classic,285.0,8.0,Flex Fuel,27250
9479,Chevrolet,Silverado 1500 Classic,285.0,8.0,No Category,28485
9480,Chevrolet,Silverado 1500 Classic,295.0,8.0,Flex Fuel,35160
9481,Chevrolet,Silverado 1500 Classic,295.0,8.0,No Category,28555
9482,Chevrolet,Silverado 1500 Hybrid,332.0,8.0,Hybrid,48205
9483,Chevrolet,Silverado 1500 Hybrid,332.0,8.0,Hybrid,45055
9484,Chevrolet,Silverado 1500 Hybrid,332.0,8.0,Hybrid,38725
9485,Chevrolet,Silverado 1500 Hybrid,332.0,8.0,Hybrid,41875
9486,Chevrolet,Silverado 1500 Hybrid,332.0,8.0,Hybrid,42840
9487,Chevrolet,Silverado 1500 Hybrid,332.0,8.0,Hybrid,49620
9488,Chevrolet,Silverado 1500 Hybrid,332.0,8.0,Hybrid,39640
9489,Chevrolet,Silverado 1500 Hybrid,332.0,8.0,Hybrid,46420
9490,Chevrolet,Silverado 1500 Hybrid,332.0,8.0,Hybrid,51490
9491,Chevrolet,Silverado 1500 Hybrid,332.0,8.0,Hybrid,47915
9492,Chevrolet,Silverado 1500 Hybrid,332.0,8.0,Hybrid,41135
9493,Chevrolet,Silverado 1500 Hybrid,332.0,8.0,Hybrid,44710
9494,Chevrolet,Silverado 1500,355.0,8.0,No Category,46110
9495,Chevrolet,Silverado 1500,285.0,6.0,Flex Fuel,35920
9496,Chevrolet,Silverado 1500,285.0,6.0,Flex Fuel,28545
9497,Chevrolet,Silverado 1500,355.0,8.0,No Category,43450
9498,Chevrolet,Silverado 1500,285.0,6.0,Flex Fuel,37680
9499,Chevrolet,Silverado 1500,285.0,6.0,Flex Fuel,35435
9500,Chevrolet,Silverado 1500,285.0,6.0,Flex Fuel,33340
9501,Chevrolet,Silverado 1500,285.0,6.0,Flex Fuel,42010
9502,Chevrolet,Silverado 1500,285.0,6.0,Flex Fuel,42310
9503,Chevrolet,Silverado 1500,355.0,8.0,No Category,47875
9504,Chevrolet,Silverado 1500,355.0,8.0,No Category,42270
9505,Chevrolet,Silverado 1500,355.0,8.0,No Category,51150
9506,Chevrolet,Silverado 1500,285.0,6.0,Flex Fuel,34110
9507,Chevrolet,Silverado 1500,285.0,6.0,Flex Fuel,35135
9508,Chevrolet,Silverado 1500,285.0,6.0,Flex Fuel,30345
9509,Chevrolet,Silverado 1500,285.0,6.0,Flex Fuel,32095
9510,Chevrolet,Silverado 1500,285.0,6.0,Flex Fuel,30130
9511,Chevrolet,Silverado 1500,355.0,8.0,No Category,41970
9512,Chevrolet,Silverado 1500,285.0,6.0,Flex Fuel,34530
9513,Chevrolet,Silverado 1500,355.0,8.0,No Category,45420
9514,Chevrolet,Silverado 1500,355.0,8.0,No Category,42760
9515,Chevrolet,Silverado 1500,285.0,6.0,Flex Fuel,40620
9516,Chevrolet,Silverado 1500,285.0,6.0,Flex Fuel,36090
9517,Chevrolet,Silverado 1500,285.0,6.0,Flex Fuel,26495
9518,Chevrolet,Silverado 1500,285.0,6.0,Flex Fuel,40320
9519,Chevrolet,Silverado 1500,285.0,6.0,Flex Fuel,31625
9520,Chevrolet,Silverado 1500,285.0,6.0,Flex Fuel,30045
9521,Chevrolet,Silverado 1500,285.0,6.0,Flex Fuel,37730
9522,Chevrolet,Silverado 1500,285.0,6.0,Flex Fuel,34230
9523,Chevrolet,Silverado 1500,355.0,8.0,No Category,45810
9524,Chevrolet,Silverado 1500,285.0,6.0,Flex Fuel,38635
9525,Chevrolet,Silverado 1500,355.0,8.0,No Category,50850
9526,Chevrolet,Silverado 1500,285.0,6.0,Flex Fuel,39420
9527,Chevrolet,Silverado 1500,285.0,6.0,Flex Fuel,37380
9528,Chevrolet,Silverado 1500,355.0,8.0,No Category,40100
9529,Chevrolet,Silverado 1500,355.0,8.0,No Category,42560
9530,Chevrolet,Silverado 1500,355.0,8.0,No Category,42860
9531,Chevrolet,Silverado 1500,355.0,8.0,No Category,45120
9532,Chevrolet,Silverado 1500,355.0,8.0,No Category,47575
9533,Chevrolet,Silverado 1500,285.0,6.0,Flex Fuel,31940
9534,Chevrolet,Silverado 1500,285.0,6.0,Flex Fuel,38335
9535,Chevrolet,Silverado 1500,285.0,6.0,Flex Fuel,35870
9536,Chevrolet,Silverado 1500,285.0,6.0,Flex Fuel,28155
9537,Chevrolet,Silverado 1500,285.0,6.0,Flex Fuel,36825
9538,Chevrolet,Silverado 1500,285.0,6.0,Flex Fuel,26105
9539,Chevrolet,Silverado 1500,285.0,6.0,Flex Fuel,37125
9540,Chevrolet,Silverado 1500,285.0,6.0,Flex Fuel,33215
9541,Chevrolet,Silverado 1500,355.0,8.0,No Category,39510
9542,Chevrolet,Silverado 1500,285.0,6.0,Flex Fuel,36390
9543,Chevrolet,Silverado 1500,285.0,6.0,Flex Fuel,36745
9544,Chevrolet,Silverado 1500,285.0,6.0,Flex Fuel,34280
9545,Chevrolet,Silverado 1500,285.0,6.0,Flex Fuel,32395
9546,Chevrolet,Silverado 1500,285.0,6.0,Flex Fuel,31750
9547,Chevrolet,Silverado 1500,285.0,6.0,Flex Fuel,37045
9548,Chevrolet,Silverado 1500,285.0,6.0,Flex Fuel,39540
9549,Chevrolet,Silverado 1500,285.0,6.0,Flex Fuel,39240
9550,Chevrolet,Silverado 1500,285.0,6.0,Flex Fuel,35825
9551,Chevrolet,Silverado 1500,355.0,8.0,Flex Fuel,39685
9552,Chevrolet,Silverado 1500,285.0,6.0,Flex Fuel,31035
9553,Chevrolet,Silverado 1500,285.0,6.0,Flex Fuel,32870
9554,Chevrolet,Silverado 1500,285.0,6.0,Flex Fuel,43775
9555,Chevrolet,Silverado 1500,285.0,6.0,Flex Fuel,35545
9556,Chevrolet,Silverado 1500,285.0,6.0,Flex Fuel,36935
9557,Chevrolet,Silverado 1500,285.0,6.0,Flex Fuel,38590
9558,Chevrolet,Silverado 1500,355.0,8.0,No Category,41250
9559,Chevrolet,Silverado 1500,285.0,6.0,Flex Fuel,31120
9560,Chevrolet,Silverado 1500,355.0,8.0,No Category,47135
9561,Chevrolet,Silverado 1500,355.0,8.0,No Category,48500
9562,Chevrolet,Silverado 1500,355.0,8.0,No Category,44475
9563,Chevrolet,Silverado 1500,285.0,6.0,Flex Fuel,33170
9564,Chevrolet,Silverado 1500,355.0,8.0,No Category,46835
9565,Chevrolet,Silverado 1500,285.0,6.0,Flex Fuel,33060
9566,Chevrolet,Silverado 1500,355.0,8.0,No Category,53315
9567,Chevrolet,Silverado 1500,285.0,6.0,Flex Fuel,38290
9568,Chevrolet,Silverado 1500,285.0,6.0,Flex Fuel,31335
9569,Chevrolet,Silverado 1500,285.0,6.0,Flex Fuel,33295
9570,Chevrolet,Silverado 1500,355.0,8.0,Flex Fuel,38740
9571,Chevrolet,Silverado 1500,285.0,6.0,Flex Fuel,41185
9572,Chevrolet,Silverado 1500,355.0,8.0,No Category,43710
9573,Chevrolet,Silverado 1500,285.0,6.0,Flex Fuel,27485
9574,Chevrolet,Silverado 1500,285.0,6.0,Flex Fuel,36980
9575,Chevrolet,Silverado 1500,355.0,8.0,No Category,44010
9576,Chevrolet,Silverado 1500,285.0,6.0,Flex Fuel,33360
9577,Chevrolet,Silverado 1500,355.0,8.0,No Category,45640
9578,Chevrolet,Silverado 1500,355.0,8.0,Flex Fuel,45170
9579,Chevrolet,Silverado 1500,285.0,6.0,Flex Fuel,35100
9580,Chevrolet,Silverado 1500,285.0,6.0,Flex Fuel,39275
9581,Chevrolet,Silverado 1500,355.0,8.0,No Category,49740
9582,Chevrolet,Silverado 1500,355.0,8.0,No Category,50040
9583,Chevrolet,Silverado 1500,285.0,6.0,Flex Fuel,29510
9584,Chevrolet,Silverado 1500,285.0,6.0,Flex Fuel,36850
9585,Chevrolet,Silverado 1500,355.0,8.0,No Category,48200
9586,Chevrolet,Silverado 1500,285.0,6.0,Flex Fuel,38890
9587,Chevrolet,Silverado 1500,285.0,6.0,Flex Fuel,38695
9588,Chevrolet,Silverado 1500,355.0,8.0,Flex Fuel,40090
