Brand,Year,Horsepower,Engine Cylinders,Number of Doors,Price
Chevrolet,2017,355.0,8.0,4.0,51650
Chevrolet,2017,355.0,8.0,4.0,49040
Chevrolet,2017,285.0,6.0,4.0,37340
Chevrolet,2017,285.0,6.0,2.0,39280
Chevrolet,2017,285.0,6.0,2.0,33985
Chevrolet,2017,355.0,8.0,4.0,40580
Chevrolet,2017,285.0,6.0,4.0,31610
Chevrolet,2017,285.0,6.0,2.0,39580
Chevrolet,2017,285.0,6.0,4.0,42555
Chevrolet,2017,285.0,6.0,4.0,33360
Mercedes-Benz,2017,362.0,6.0,2.0,60300
Mercedes-Benz,2017,241.0,4.0,2.0,47950
Mercedes-Benz,2014,302.0,6.0,2.0,56225
Mercedes-Benz,2014,415.0,8.0,2.0,68925
Mercedes-Benz,2014,201.0,4.0,2.0,43525
Mercedes-Benz,2015,201.0,4.0,2.0,43950
Mercedes-Benz,2015,302.0,6.0,2.0,57650
Mercedes-Benz,2015,415.0,8.0,2.0,70850
Mercedes-Benz,2016,302.0,6.0,2.0,59200
Mercedes-Benz,2016,241.0,4.0,2.0,47000
Mercedes-Benz,2016,416.0,8.0,2.0,72600
Pontiac,2007,177.0,4.0,2.0,21515
Pontiac,2007,260.0,4.0,2.0,26515
Pontiac,2008,173.0,4.0,2.0,22455
Pontiac,2008,260.0,4.0,2.0,28135
Pontiac,2008,260.0,4.0,2.0,31750
Pontiac,2008,173.0,4.0,2.0,28400
Pontiac,2009,173.0,4.0,2.0,24275
Pontiac,2009,260.0,4.0,2.0,30375
Pontiac,2009,173.0,4.0,2.0,29410
Pontiac,2009,173.0,4.0,2.0,26225
Pontiac,2009,260.0,4.0,2.0,29485
Hyundai,2015,185.0,4.0,4.0,23175
Hyundai,2015,185.0,4.0,4.0,26525
Hyundai,2015,245.0,4.0,4.0,28575
Hyundai,2015,245.0,4.0,4.0,33525
Hyundai,2015,185.0,4.0,4.0,21150
Hyundai,2015,177.0,4.0,4.0,23275
Hyundai,2016,245.0,4.0,4.0,28925
Hyundai,2016,185.0,4.0,4.0,27350
Hyundai,2016,185.0,4.0,4.0,21750
Hyundai,2016,185.0,4.0,4.0,23400
Hyundai,2016,245.0,4.0,4.0,34075
Hyundai,2016,178.0,4.0,4.0,23725
Hyundai,2017,185.0,4.0,4.0,21600
Hyundai,2017,185.0,4.0,4.0,27150
Hyundai,2017,185.0,4.0,4.0,23400
Hyundai,2017,245.0,4.0,4.0,26600
Hyundai,2017,178.0,4.0,4.0,23125
Hyundai,2017,185.0,4.0,4.0,21950
Hyundai,2017,245.0,4.0,4.0,34350
Chevrolet,2015,138.0,4.0,4.0,15495
Chevrolet,2015,138.0,4.0,4.0,21945
Chevrolet,2015,138.0,4.0,4.0,16095
Chevrolet,2015,138.0,4.0,4.0,18835
Chevrolet,2015,138.0,4.0,4.0,21345
Chevrolet,2015,138.0,4.0,4.0,14845
Chevrolet,2015,138.0,4.0,4.0,18235
Chevrolet,2015,138.0,4.0,4.0,17845
Chevrolet,2015,138.0,4.0,4.0,17245
Chevrolet,2015,138.0,4.0,4.0,19680
Chevrolet,2015,138.0,4.0,4.0,20545
Chevrolet,2015,138.0,4.0,4.0,14245
Chevrolet,2015,138.0,4.0,4.0,20245
Chevrolet,2015,138.0,4.0,4.0,19945
Chevrolet,2015,138.0,4.0,4.0,16455
Chevrolet,2015,138.0,4.0,4.0,15855
Chevrolet,2016,138.0,4.0,4.0,16155
Chevrolet,2016,138.0,4.0,4.0,20095
Chevrolet,2016,138.0,4.0,4.0,18145
Chevrolet,2016,138.0,4.0,4.0,15595
Chevrolet,2016,138.0,4.0,4.0,20345
Chevrolet,2016,138.0,4.0,4.0,16755
Chevrolet,2016,138.0,4.0,4.0,19780
Chevrolet,2016,138.0,4.0,4.0,20095
Chevrolet,2016,138.0,4.0,4.0,21495
Chevrolet,2016,138.0,4.0,4.0,14345
Chevrolet,2016,138.0,4.0,4.0,17545
Chevrolet,2016,138.0,4.0,4.0,14945
Chevrolet,2016,138.0,4.0,4.0,16195
Chevrolet,2016,138.0,4.0,4.0,21495
Chevrolet,2017,138.0,4.0,4.0,18170
Chevrolet,2017,138.0,4.0,4.0,21215
Chevrolet,2017,138.0,4.0,4.0,17580
Chevrolet,2017,138.0,4.0,4.0,18970
Chevrolet,2017,138.0,4.0,4.0,16395
Chevrolet,2017,138.0,4.0,4.0,20415
Chevrolet,2017,138.0,4.0,4.0,19720
Chevrolet,2017,138.0,4.0,4.0,17530
Chevrolet,2017,138.0,4.0,4.0,19720
Chevrolet,2017,138.0,4.0,4.0,15145
GMC,2002,190.0,6.0,2.0,16538
GMC,2002,120.0,4.0,2.0,13975
GMC,2002,190.0,6.0,3.0,20793
GMC,2002,120.0,4.0,3.0,17093
GMC,2002,120.0,4.0,3.0,15957
GMC,2002,190.0,6.0,4.0,24492
GMC,2002,120.0,4.0,2.0,15093
GMC,2002,120.0,4.0,2.0,15420
GMC,2002,190.0,6.0,3.0,19675
GMC,2003,120.0,4.0,2.0,14770
GMC,2003,120.0,4.0,3.0,16570
GMC,2003,190.0,6.0,4.0,24670
GMC,2003,190.0,6.0,3.0,21970
GMC,2003,120.0,4.0,2.0,16270
GMC,2003,120.0,4.0,2.0,16220
GMC,2003,190.0,6.0,3.0,20320
GMC,2003,120.0,4.0,2.0,17670
GMC,2003,120.0,4.0,3.0,18270
Kia,2015,290.0,6.0,4.0,38500
Kia,2015,191.0,4.0,4.0,24300
Kia,2015,290.0,6.0,4.0,26700
Kia,2015,290.0,6.0,4.0,36700
Kia,2015,290.0,6.0,4.0,41700
Kia,2015,290.0,6.0,4.0,31700
Kia,2015,290.0,6.0,4.0,33500
Kia,2015,191.0,4.0,4.0,26100
Kia,2015,290.0,6.0,4.0,39900
Kia,2015,290.0,6.0,4.0,28500
Kia,2016,290.0,6.0,4.0,38300
Kia,2016,185.0,4.0,4.0,28200
Kia,2016,290.0,6.0,4.0,33900
Kia,2016,290.0,6.0,4.0,28700
Kia,2016,290.0,6.0,4.0,40100
Kia,2016,240.0,4.0,4.0,32900
Kia,2016,185.0,4.0,4.0,25100
Kia,2016,290.0,6.0,4.0,43300
Kia,2016,290.0,6.0,4.0,32100
Kia,2016,185.0,4.0,4.0,26400
Kia,2016,290.0,6.0,4.0,41500
Kia,2016,240.0,4.0,4.0,31100
Kia,2016,290.0,6.0,4.0,30500
Kia,2016,240.0,4.0,4.0,39900
Kia,2016,240.0,4.0,4.0,41700
Kia,2017,185.0,4.0,4.0,28500
Kia,2017,290.0,6.0,4.0,28990
Kia,2017,290.0,6.0,4.0,33100
Kia,2017,290.0,6.0,4.0,40400
Kia,2017,240.0,4.0,4.0,31500
Kia,2017,290.0,6.0,4.0,38600
Kia,2017,290.0,6.0,4.0,45700
Kia,2017,290.0,6.0,4.0,43900
Kia,2017,290.0,6.0,4.0,30790
Kia,2017,185.0,4.0,4.0,25400
Kia,2017,290.0,6.0,4.0,34900
Kia,2017,185.0,4.0,4.0,26700
Kia,2017,240.0,4.0,4.0,33300
Kia,2014,130.0,4.0,4.0,16900
Kia,2014,164.0,4.0,4.0,20500
Kia,2014,164.0,4.0,4.0,18400
Kia,2014,130.0,4.0,4.0,14900
Kia,2015,130.0,4.0,4.0,15190
Kia,2015,130.0,4.0,4.0,17190
Kia,2015,164.0,4.0,4.0,20790
Kia,2015,164.0,4.0,4.0,18690
Kia,2016,130.0,4.0,4.0,17400
Kia,2016,130.0,4.0,4.0,15900
Kia,2016,164.0,4.0,4.0,21300
Kia,2016,164.0,4.0,4.0,19400
Chevrolet,2015,84.0,4.0,4.0,14040
Chevrolet,2015,84.0,4.0,4.0,15095
Chevrolet,2015,84.0,4.0,4.0,15440
Chevrolet,2015,84.0,4.0,4.0,12270
Chevrolet,2015,84.0,4.0,4.0,13580
Chevrolet,2015,84.0,4.0,4.0,16535
Chevrolet,2016,98.0,4.0,4.0,14685
Chevrolet,2016,98.0,4.0,4.0,17285
Chevrolet,2016,98.0,4.0,4.0,15785
Chevrolet,2016,98.0,4.0,4.0,13760
Chevrolet,2016,98.0,4.0,4.0,12660
Chevrolet,2016,98.0,4.0,4.0,16185
Chevrolet,2017,98.0,4.0,4.0,16325
Chevrolet,2017,98.0,4.0,4.0,13000
Chevrolet,2017,98.0,4.0,4.0,14100
Chevrolet,2017,98.0,4.0,4.0,15925
Chevrolet,2017,98.0,4.0,4.0,14825
Chevrolet,2017,98.0,4.0,4.0,17425
Kia,2007,138.0,4.0,4.0,12895
Kia,2007,138.0,4.0,4.0,15995
Kia,2007,138.0,4.0,4.0,15895
Kia,2007,138.0,4.0,4.0,15995
Kia,2007,138.0,4.0,4.0,14895
Kia,2007,138.0,4.0,4.0,16995
Kia,2007,138.0,4.0,4.0,16995
Kia,2008,138.0,4.0,4.0,15895
Kia,2008,138.0,4.0,4.0,16995
Kia,2008,138.0,4.0,4.0,15995
Kia,2008,138.0,4.0,4.0,14895
Kia,2008,138.0,4.0,4.0,15995
Kia,2008,138.0,4.0,4.0,16995
Kia,2008,138.0,4.0,4.0,13895
Kia,2008,138.0,4.0,4.0,12895
Kia,2009,138.0,4.0,4.0,13550
Kia,2009,138.0,4.0,4.0,15550
Kia,2009,138.0,4.0,4.0,17450
Kia,2009,138.0,4.0,4.0,16695
Kia,2009,138.0,4.0,4.0,16550
Kia,2009,138.0,4.0,4.0,16450
Kia,2009,138.0,4.0,4.0,17695
Kia,2009,138.0,4.0,4.0,14550
Kia,2015,182.0,4.0,4.0,21900
Kia,2015,260.0,4.0,4.0,28100
Kia,2015,182.0,4.0,4.0,25300
Kia,2015,182.0,4.0,4.0,26800
Kia,2015,260.0,4.0,4.0,29600
Kia,2015,182.0,4.0,4.0,23400
Kia,2016,182.0,4.0,4.0,23650
Kia,2016,182.0,4.0,4.0,22150
Kia,2016,260.0,4.0,4.0,31490
Kia,2016,182.0,4.0,4.0,25350
Kia,2016,260.0,4.0,4.0,29990
Kia,2016,182.0,4.0,4.0,26850
Kia,2017,181.0,4.0,4.0,27000
Kia,2017,240.0,4.0,4.0,32500
Kia,2017,181.0,4.0,4.0,22990
Kia,2017,237.0,4.0,4.0,34000
Kia,2017,181.0,4.0,4.0,25500
Kia,2017,181.0,4.0,4.0,24490
Audi,2015,354.0,6.0,4.0,52700
Audi,2015,354.0,6.0,4.0,60200
Audi,2016,354.0,6.0,4.0,53300
Audi,2016,354.0,6.0,4.0,60800
Audi,2017,354.0,6.0,4.0,60800
Audi,2017,354.0,6.0,4.0,53300
Cadillac,2014,308.0,6.0,4.0,48065
Cadillac,2014,308.0,6.0,4.0,50955
Cadillac,2014,308.0,6.0,4.0,42880
Cadillac,2014,308.0,6.0,4.0,48145
Cadillac,2014,308.0,6.0,4.0,37505
Cadillac,2014,308.0,6.0,4.0,45375
Cadillac,2014,308.0,6.0,4.0,45255
Cadillac,2015,308.0,6.0,4.0,48920
Cadillac,2015,308.0,6.0,4.0,48840
Cadillac,2015,308.0,6.0,4.0,46030
Cadillac,2015,308.0,6.0,4.0,51730
Cadillac,2015,308.0,6.0,4.0,43640
Cadillac,2015,308.0,6.0,4.0,46135
Cadillac,2015,308.0,6.0,4.0,37605
Cadillac,2016,308.0,6.0,4.0,37605
Cadillac,2016,308.0,6.0,4.0,48840
Cadillac,2016,308.0,6.0,4.0,51730
Cadillac,2016,308.0,6.0,4.0,48920
Cadillac,2016,308.0,6.0,4.0,46135
Cadillac,2016,308.0,6.0,4.0,43640
Cadillac,2016,308.0,6.0,4.0,46030
Chevrolet,2014,415.0,8.0,4.0,43475
Chevrolet,2015,415.0,8.0,4.0,45745
Chevrolet,2016,415.0,8.0,4.0,46575
Chevrolet,2004,300.0,8.0,2.0,41620
Chevrolet,2005,395.0,8.0,2.0,42555
Chevrolet,2006,395.0,8.0,2.0,39240
Dodge,2004,200.0,6.0,4.0,21975
Dodge,2004,200.0,6.0,4.0,21450
Dodge,2004,200.0,6.0,2.0,22695
Dodge,2004,200.0,6.0,2.0,23520
Dodge,2004,200.0,6.0,4.0,19690
Dodge,2004,150.0,4.0,4.0,19970
Dodge,2004,200.0,6.0,4.0,20820
Dodge,2004,200.0,6.0,4.0,22370
Dodge,2004,147.0,4.0,2.0,19850
Dodge,2004,142.0,4.0,2.0,20675
Dodge,2005,200.0,6.0,4.0,21735
Dodge,2005,200.0,6.0,4.0,23335
Dodge,2005,200.0,6.0,2.0,22980
Dodge,2005,150.0,4.0,4.0,20255
Dodge,2005,147.0,4.0,2.0,20135
Dodge,2006,200.0,6.0,4.0,23755
Dodge,2006,150.0,4.0,4.0,20825
Cadillac,2007,469.0,8.0,4.0,75010
Cadillac,2009,320.0,8.0,4.0,56345
Cadillac,2009,302.0,6.0,4.0,46845
Cadillac,2010,302.0,6.0,4.0,55945
Cadillac,2010,320.0,8.0,4.0,68785
Cadillac,2010,302.0,6.0,4.0,50385
Cadillac,2010,302.0,6.0,4.0,46845
Cadillac,2010,320.0,8.0,4.0,56345
Cadillac,2011,302.0,6.0,4.0,47280
Cadillac,2011,302.0,6.0,4.0,50820
Cadillac,2011,302.0,6.0,4.0,56380
Chevrolet,2015,355.0,8.0,4.0,54205
Chevrolet,2015,355.0,8.0,4.0,63785
Chevrolet,2015,355.0,8.0,4.0,57205
Chevrolet,2015,355.0,8.0,4.0,66785
Chevrolet,2015,355.0,8.0,4.0,52000
Chevrolet,2015,355.0,8.0,4.0,49000
Chevrolet,2016,355.0,8.0,4.0,54730
Chevrolet,2016,355.0,8.0,4.0,57730
Chevrolet,2016,355.0,8.0,4.0,64440
Chevrolet,2016,355.0,8.0,4.0,52700
Chevrolet,2016,355.0,8.0,4.0,49700
Chevrolet,2016,355.0,8.0,4.0,67440
Chevrolet,2017,355.0,8.0,4.0,58045
Chevrolet,2017,355.0,8.0,4.0,49915
Chevrolet,2017,355.0,8.0,4.0,67730
Chevrolet,2017,355.0,8.0,4.0,52915
Chevrolet,2017,355.0,8.0,4.0,55045
Chevrolet,2017,355.0,8.0,4.0,64730
Pontiac,2003,140.0,4.0,2.0,14930
Pontiac,2004,140.0,4.0,2.0,10895
Pontiac,2004,140.0,4.0,2.0,14930
Pontiac,2005,140.0,4.0,2.0,15205
Pontiac,2005,140.0,4.0,2.0,10895
Suzuki,2000,79.0,4.0,2.0,2000
Suzuki,2001,79.0,4.0,2.0,9949
Suzuki,2001,79.0,4.0,2.0,10949
Suzuki,2001,79.0,4.0,2.0,9299
Suzuki,2001,79.0,4.0,2.0,10299
Suzuki,2011,150.0,4.0,4.0,16599
Suzuki,2011,148.0,4.0,4.0,19349
Suzuki,2011,148.0,4.0,4.0,17099
Suzuki,2011,150.0,4.0,4.0,16999
Suzuki,2011,148.0,4.0,4.0,17849
Suzuki,2011,150.0,4.0,4.0,16479
Suzuki,2011,148.0,4.0,4.0,18999
Suzuki,2011,150.0,4.0,4.0,18249
Suzuki,2011,150.0,4.0,4.0,13499
Suzuki,2011,148.0,4.0,4.0,17799
Suzuki,2011,150.0,4.0,4.0,15195
Suzuki,2011,148.0,4.0,4.0,18299
Suzuki,2011,150.0,4.0,4.0,17099
Suzuki,2011,148.0,4.0,4.0,18599
Suzuki,2012,150.0,4.0,4.0,16799
Suzuki,2012,148.0,4.0,4.0,18875
Suzuki,2012,148.0,4.0,4.0,19649
Suzuki,2012,148.0,4.0,4.0,17999
Suzuki,2012,148.0,4.0,4.0,18199
Suzuki,2012,148.0,4.0,4.0,17399
Suzuki,2012,150.0,4.0,4.0,13699
Suzuki,2012,148.0,4.0,4.0,18499
Suzuki,2012,150.0,4.0,4.0,15495
Suzuki,2012,150.0,4.0,4.0,18549
Suzuki,2012,150.0,4.0,4.0,16999
Suzuki,2013,150.0,4.0,4.0,19349
Suzuki,2013,150.0,4.0,4.0,16999
Suzuki,2013,148.0,4.0,4.0,19175
Suzuki,2013,148.0,4.0,4.0,17849
Suzuki,2013,148.0,4.0,4.0,18349
Suzuki,2013,148.0,4.0,4.0,18799
Suzuki,2013,148.0,4.0,4.0,20449
Suzuki,2013,150.0,4.0,4.0,15845
Toyota,2015,236.0,6.0,4.0,27355
Toyota,2015,159.0,4.0,4.0,23075
Toyota,2015,236.0,6.0,4.0,27235
Toyota,2015,159.0,4.0,4.0,24800
Toyota,2015,159.0,4.0,4.0,21865
Toyota,2015,236.0,6.0,4.0,35725
Toyota,2015,159.0,4.0,4.0,20965
Toyota,2015,159.0,4.0,4.0,23625
Toyota,2015,236.0,6.0,4.0,37615
Toyota,2015,236.0,6.0,4.0,25060
Toyota,2015,236.0,6.0,4.0,23960
Toyota,2015,236.0,6.0,4.0,26355
Toyota,2015,236.0,6.0,4.0,36705
Toyota,2015,236.0,6.0,4.0,36635
Toyota,2015,236.0,6.0,4.0,28235
Toyota,2015,236.0,6.0,4.0,28735
Toyota,2015,159.0,4.0,4.0,22525
Toyota,2015,236.0,6.0,4.0,25560
Toyota,2015,159.0,4.0,4.0,25700
Toyota,2016,159.0,4.0,4.0,25185
Toyota,2016,278.0,6.0,4.0,29275
Toyota,2016,159.0,4.0,4.0,23660
Toyota,2016,278.0,6.0,4.0,34700
Toyota,2016,278.0,6.0,4.0,31420
Toyota,2016,278.0,6.0,4.0,34090
Toyota,2016,278.0,6.0,4.0,30025
Toyota,2016,278.0,6.0,4.0,33310
Toyota,2016,159.0,4.0,4.0,26635
Toyota,2016,278.0,6.0,4.0,31680
Toyota,2016,278.0,6.0,4.0,32460
Toyota,2016,278.0,6.0,4.0,27355
Toyota,2016,278.0,6.0,4.0,35105
Toyota,2016,278.0,6.0,4.0,31920
Toyota,2016,278.0,6.0,4.0,38180
Toyota,2016,278.0,6.0,4.0,28345
Toyota,2016,278.0,6.0,4.0,31125
Toyota,2016,159.0,4.0,4.0,26735
Toyota,2016,278.0,6.0,4.0,31625
Toyota,2016,159.0,4.0,4.0,28820
Toyota,2016,278.0,6.0,4.0,32460
Toyota,2016,278.0,6.0,4.0,28845
Toyota,2016,278.0,6.0,4.0,30530
Toyota,2016,159.0,4.0,4.0,25745
Toyota,2016,159.0,4.0,4.0,24490
Toyota,2017,278.0,6.0,4.0,35315
Toyota,2017,278.0,6.0,4.0,33075
Toyota,2017,278.0,6.0,4.0,40760
Toyota,2017,159.0,4.0,4.0,25645
Toyota,2017,278.0,6.0,4.0,35720
Toyota,2017,278.0,6.0,4.0,33770
Toyota,2017,278.0,6.0,4.0,32765
Toyota,2017,278.0,6.0,4.0,34705
Toyota,2017,159.0,4.0,4.0,27095
Toyota,2017,278.0,6.0,4.0,42760
Toyota,2017,159.0,4.0,4.0,24950
Toyota,2017,278.0,6.0,4.0,29690
Toyota,2017,278.0,6.0,4.0,25730
Toyota,2017,159.0,4.0,4.0,26205
Toyota,2017,278.0,6.0,4.0,31740
Toyota,2017,278.0,6.0,4.0,29735
Toyota,2017,159.0,4.0,4.0,29280
Toyota,2017,278.0,6.0,4.0,30485
Toyota,2017,278.0,6.0,4.0,28700
Toyota,2017,159.0,4.0,4.0,24120
Toyota,2017,278.0,6.0,4.0,32390
Toyota,2017,159.0,4.0,4.0,27195
Toyota,2017,278.0,6.0,4.0,33265
Toyota,2017,278.0,6.0,4.0,38795
Toyota,2017,278.0,6.0,4.0,31875
Toyota,2017,278.0,6.0,4.0,32240
Toyota,2017,278.0,6.0,4.0,30190
Chevrolet,2011,332.0,8.0,4.0,51145
Chevrolet,2011,332.0,8.0,4.0,53950
Chevrolet,2012,332.0,8.0,4.0,54775
Chevrolet,2012,332.0,8.0,4.0,51970
Chevrolet,2013,332.0,8.0,4.0,56425
Chevrolet,2013,332.0,8.0,4.0,53620
Chevrolet,2000,255.0,8.0,4.0,3465
Chevrolet,2000,255.0,8.0,4.0,3413
Chevrolet,2015,355.0,8.0,4.0,54505
Chevrolet,2015,355.0,8.0,4.0,61085
Chevrolet,2015,355.0,8.0,4.0,49300
Chevrolet,2015,355.0,8.0,4.0,46300
Chevrolet,2015,355.0,8.0,4.0,51505
Chevrolet,2015,355.0,8.0,4.0,64085
Chevrolet,2016,355.0,8.0,4.0,64740
Chevrolet,2016,355.0,8.0,4.0,47000
Chevrolet,2016,355.0,8.0,4.0,55030
Chevrolet,2016,355.0,8.0,4.0,52030
Chevrolet,2016,355.0,8.0,4.0,50000
Chevrolet,2016,355.0,8.0,4.0,61740
Chevrolet,2017,355.0,8.0,4.0,50215
Chevrolet,2017,355.0,8.0,4.0,55345
Chevrolet,2017,355.0,8.0,4.0,47215
Chevrolet,2017,355.0,8.0,4.0,62030
Chevrolet,2017,355.0,8.0,4.0,52345
Chevrolet,2017,355.0,8.0,4.0,65030
Ford,2008,260.0,6.0,4.0,31620
Ford,2008,260.0,6.0,4.0,28880
Ford,2008,260.0,6.0,4.0,29770
Ford,2008,260.0,6.0,4.0,27030
Ford,2008,260.0,6.0,4.0,32600
Ford,2008,260.0,6.0,4.0,30750
Ford,2009,263.0,6.0,4.0,32325
Ford,2009,263.0,6.0,4.0,33180
Ford,2009,263.0,6.0,4.0,34175
Ford,2009,263.0,6.0,4.0,31330
Ford,2009,263.0,6.0,4.0,30120
Ford,2009,263.0,6.0,4.0,28270
Ford,2015,288.0,6.0,4.0,29485
Ford,2015,288.0,6.0,4.0,27055
Ford,2015,365.0,6.0,4.0,40220
Ford,2015,288.0,6.0,4.0,31335
Ford,2015,288.0,6.0,4.0,36255
Ford,2015,288.0,6.0,4.0,34405
Ford,2016,288.0,6.0,4.0,29540
Ford,2016,288.0,6.0,4.0,34460
Ford,2016,288.0,6.0,4.0,27110
Ford,2016,288.0,6.0,4.0,31390
Ford,2016,365.0,6.0,4.0,40275
Ford,2016,288.0,6.0,4.0,36310
Ford,2017,288.0,6.0,4.0,36855
Ford,2017,288.0,6.0,4.0,29775
Ford,2017,365.0,6.0,4.0,42520
Ford,2017,288.0,6.0,4.0,31625
Ford,2017,288.0,6.0,4.0,38705
Ford,2017,288.0,6.0,4.0,27345
Scion,2014,179.0,4.0,2.0,21400
Scion,2014,179.0,4.0,2.0,21440
Scion,2014,179.0,4.0,2.0,22440
Scion,2014,179.0,4.0,2.0,22400
Scion,2014,179.0,4.0,2.0,20210
Scion,2014,179.0,4.0,2.0,19210
Scion,2015,179.0,4.0,2.0,19210
Scion,2015,179.0,4.0,2.0,20360
Scion,2015,179.0,4.0,2.0,24340
Scion,2015,179.0,4.0,2.0,23190
Scion,2016,179.0,4.0,2.0,19385
Scion,2016,179.0,4.0,2.0,23190
Scion,2016,179.0,4.0,2.0,24340
Scion,2016,179.0,4.0,2.0,20535
GMC,2015,182.0,4.0,4.0,24070
GMC,2015,182.0,4.0,4.0,37240
GMC,2015,182.0,4.0,4.0,33065
GMC,2015,182.0,4.0,4.0,29820
GMC,2015,182.0,4.0,4.0,28310
GMC,2015,182.0,4.0,4.0,26560
GMC,2015,182.0,4.0,4.0,34815
GMC,2015,182.0,4.0,4.0,35490
GMC,2015,182.0,4.0,4.0,29810
GMC,2015,182.0,4.0,4.0,28060
GMC,2015,182.0,4.0,4.0,31570
GMC,2016,182.0,4.0,4.0,28300
GMC,2016,182.0,4.0,4.0,33975
GMC,2016,182.0,4.0,4.0,23975
GMC,2016,182.0,4.0,4.0,28550
GMC,2016,182.0,4.0,4.0,30620
GMC,2016,182.0,4.0,4.0,35725
GMC,2016,182.0,4.0,4.0,26800
GMC,2016,182.0,4.0,4.0,32370
GMC,2016,182.0,4.0,4.0,30050
GMC,2017,182.0,4.0,4.0,29050
GMC,2017,182.0,4.0,4.0,28800
GMC,2017,182.0,4.0,4.0,36025
GMC,2017,182.0,4.0,4.0,34275
GMC,2017,182.0,4.0,4.0,27300
GMC,2017,182.0,4.0,4.0,30550
GMC,2017,182.0,4.0,4.0,30920
GMC,2017,182.0,4.0,4.0,24070
GMC,2017,182.0,4.0,4.0,32670
Buick,2005,200.0,6.0,4.0,30990
Buick,2005,200.0,6.0,4.0,31170
Buick,2005,200.0,6.0,4.0,28110
Buick,2005,200.0,6.0,4.0,33855
Buick,2006,196.0,6.0,4.0,33250
Buick,2006,201.0,6.0,4.0,27250
Buick,2006,201.0,6.0,4.0,29750
Buick,2006,196.0,6.0,4.0,30250
Buick,2007,240.0,6.0,4.0,30780
Buick,2007,240.0,6.0,4.0,28000
Buick,2007,240.0,6.0,4.0,26660
Ford,2003,280.0,8.0,2.0,40355
Ford,2003,280.0,8.0,2.0,36815
Ford,2003,280.0,8.0,2.0,37855
Ford,2003,280.0,8.0,2.0,39310
Ford,2004,280.0,8.0,2.0,37435
Ford,2004,280.0,8.0,2.0,38480
Ford,2005,280.0,8.0,2.0,38355
Ford,2005,280.0,8.0,2.0,39415
Hyundai,2006,138.0,4.0,2.0,17095
Hyundai,2006,172.0,6.0,2.0,18595
Hyundai,2006,172.0,6.0,2.0,20595
Hyundai,2006,138.0,4.0,2.0,16095
Hyundai,2006,172.0,6.0,2.0,21595
Hyundai,2006,172.0,6.0,2.0,19595
Hyundai,2006,172.0,6.0,2.0,21195
Hyundai,2007,172.0,6.0,2.0,22095
Hyundai,2007,172.0,6.0,2.0,19395
Hyundai,2007,138.0,4.0,2.0,17795
Hyundai,2007,172.0,6.0,2.0,21695
Hyundai,2007,172.0,6.0,2.0,22795
Hyundai,2007,138.0,4.0,2.0,16695
Hyundai,2007,172.0,6.0,2.0,20495
Hyundai,2008,138.0,4.0,2.0,18370
Hyundai,2008,172.0,6.0,2.0,21270
Hyundai,2008,172.0,6.0,2.0,22620
Hyundai,2008,172.0,6.0,2.0,20170
Hyundai,2008,138.0,4.0,2.0,17270
Hyundai,2008,172.0,6.0,2.0,22770
Volkswagen,2015,200.0,4.0,4.0,30225
Volkswagen,2015,200.0,4.0,4.0,28230
Volkswagen,2015,200.0,4.0,4.0,33235
Volkswagen,2015,200.0,4.0,4.0,37650
Volkswagen,2015,200.0,4.0,4.0,39625
Volkswagen,2015,200.0,4.0,4.0,26255
Volkswagen,2015,200.0,4.0,4.0,35565
Volkswagen,2015,200.0,4.0,4.0,33590
Volkswagen,2015,200.0,4.0,4.0,31260
Volkswagen,2015,200.0,4.0,4.0,28250
Volkswagen,2016,200.0,4.0,4.0,24890
Volkswagen,2016,200.0,4.0,4.0,36420
Volkswagen,2016,200.0,4.0,4.0,33365
Volkswagen,2016,200.0,4.0,4.0,28700
Volkswagen,2016,200.0,4.0,4.0,26865
Volkswagen,2016,200.0,4.0,4.0,31390
Volkswagen,2016,200.0,4.0,4.0,34445
Volkswagen,2016,200.0,4.0,4.0,30675
Volkswagen,2017,200.0,4.0,4.0,30095
Volkswagen,2017,200.0,4.0,4.0,32070
Volkswagen,2017,200.0,4.0,4.0,26970
Volkswagen,2017,200.0,4.0,4.0,34580
Volkswagen,2017,200.0,4.0,4.0,24995
Volkswagen,2017,200.0,4.0,4.0,36475
Volkswagen,2017,200.0,4.0,4.0,34500
Volkswagen,2017,200.0,4.0,4.0,32605
Nissan,2014,317.0,8.0,4.0,39780
Nissan,2014,317.0,8.0,4.0,34440
Nissan,2014,317.0,8.0,4.0,37580
Nissan,2014,317.0,8.0,4.0,31910
Nissan,2014,317.0,8.0,4.0,34760
Nissan,2014,317.0,8.0,4.0,29360
Nissan,2014,317.0,8.0,4.0,33990
Nissan,2014,317.0,8.0,4.0,37320
Nissan,2014,317.0,8.0,4.0,43280
Nissan,2014,317.0,8.0,4.0,34640
Nissan,2014,317.0,8.0,4.0,40580
Nissan,2014,317.0,8.0,4.0,32210
Nissan,2014,317.0,8.0,4.0,31790
Nissan,2014,317.0,8.0,4.0,36840
Nissan,2015,317.0,8.0,4.0,41160
Nissan,2015,317.0,8.0,4.0,32490
Nissan,2015,317.0,8.0,4.0,32060
Nissan,2015,317.0,8.0,4.0,34910
Nissan,2015,317.0,8.0,4.0,31940
Nissan,2015,317.0,8.0,4.0,38170
